id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
tiling_terms_20260630_055152.log:443,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"G asym large (M!=N, both >=2k; K=2048; planner split)",mm,2048,2048,8192,2048,2048,0,1,,32,34359738368,1587.276,1394.97,-12.1,47.6,459.277,2004.563,4051.116,75497472,False,,4x8x1,699.05,503.32,192.6,,1.0,,1394.97
tiling_terms_20260630_055152.log:458,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"G asym large (M!=N, both >=2k; K=2048; planner split)",mm,4096,2048,4096,4096,2048,0,1,,32,34359738368,1583.537,1339.046,-15.4,42.4,413.97,2143.418,4140.925,67108864,False,,4x8x1,699.05,447.39,192.6,,1.0,,1339.05
tiling_terms_20260630_055152.log:474,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,2048,2048,2048,2048,2048,0,0,,32,8589934592,389.568,390.685,0.3,64.6,160.755,458.149,1008.472,25165824,False,,4x8x1,174.76,167.77,48.15,,1.0,,390.69
tiling_terms_20260630_055152.log:489,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,4096,2048,2048,4096,2048,0,0,,32,17179869184,807.016,725.447,-10.1,52.0,205.163,924.969,1937.148,41943040,False,,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:504,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,2048,4096,2048,2048,4096,0,0,,32,17179869184,665.891,677.296,1.7,63.0,173.679,478.766,1318.336,41943040,False,,4x8x1,349.53,279.62,48.15,,1.0,,677.3
tiling_terms_20260630_055152.log:519,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,2048,2048,2048,2048,2048,0,1,,32,8589934592,388.117,390.685,0.7,64.8,164.416,469.855,1022.388,25165824,False,,4x8x1,174.76,167.77,48.15,,1.0,,390.69
tiling_terms_20260630_055152.log:534,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,4096,2048,2048,4096,2048,0,1,,32,17179869184,809.963,725.447,-10.4,51.8,248.853,854.414,1913.23,41943040,False,,4x8x1,349.53,279.62,96.3,,1.0,,725.45
tiling_terms_20260630_055152.log:549,tiling_terms_20260630_055152.log,3dc1ad0,20260630_055152,False,"H LX on/off (plain mm, LX_PLANNING 0 vs 1)",mm,2048,4096,2048,2048,4096,0,1,,32,17179869184,669.085,677.296,1.2,62.7,105.453,476.917,1251.455,41943040,False,,4x8x1,349.53,279.62,48.15,,1.0,,677.3
transport_20260630_234832.log:16,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",neg,,,,2048,2048,0,1,,32,,160.371,159.999,-0.2,104.6,203.122,575.572,939.065,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:29,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",transpose,,,,2048,2048,0,1,,32,,147.067,159.999,8.8,114.1,168.951,588.738,904.756,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:42,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",transpose_outer,,,,2048,2048,0,1,,32,,1344.329,1279.99,-4.8,99.8,1040.743,6298.059,8683.131,134217728,False,,,,894.78,385.2,,,,1279.99
transport_20260630_234832.log:55,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",cat0,,,,2048,2048,0,1,,32,,397.469,215.923,-45.7,63.3,261.162,900.884,1559.515,25165824,False,,,,167.77,48.15,,,,215.92
transport_20260630_234832.log:68,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",cat1,,,,2048,2048,0,1,,32,,232.494,215.923,-7.1,108.2,261.874,904.205,1398.573,25165824,False,,,,167.77,48.15,,,,215.92
transport_20260630_234832.log:81,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",neg,,,,4096,4096,0,1,,32,,644.844,639.995,-0.8,104.1,419.65,2336.082,3400.576,67108864,False,,,,447.39,192.6,,,,639.99
transport_20260630_234832.log:94,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",transpose,,,,4096,4096,0,1,,32,,577.429,639.995,10.8,116.2,451.388,2222.113,3250.93,67108864,False,,,,447.39,192.6,,,,639.99
transport_20260630_234832.log:107,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",transpose_outer,,,,4096,4096,0,1,,32,,5999.275,5119.959,-14.7,89.5,4956.045,39810.91,50766.23,536870912,False,,,,3579.14,1540.82,,,,5119.96
transport_20260630_234832.log:120,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",cat0,,,,4096,4096,0,1,,32,,1721.451,863.691,-49.8,58.5,1015.379,6546.827,9283.657,100663296,False,,,,671.09,192.6,,,,863.69
transport_20260630_234832.log:133,transport_20260630_234832.log,43efa39,20260630_234832,False,"T1 op variety (neg vs transport) at [2048,2048] and [4096,4096]",cat1,,,,4096,4096,0,1,,32,,933.686,863.691,-7.5,107.8,1032.127,6599.423,8565.236,100663296,False,,,,671.09,192.6,,,,863.69
transport_20260630_234832.log:147,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",neg,,,,2048,2048,0,1,,32,,160.126,159.999,-0.1,104.8,184.095,573.946,918.167,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:160,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",transpose,,,,2048,2048,0,1,,32,,143.597,159.999,11.4,116.8,116.467,655.492,915.556,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:173,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",neg,,,,4096,1024,0,1,,32,,161.099,159.999,-0.7,104.1,198.959,490.988,851.046,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:186,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",transpose,,,,4096,1024,0,1,,32,,143.508,159.999,11.5,116.9,193.514,575.584,912.606,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:199,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",neg,,,,1024,4096,0,1,,32,,150.007,159.999,6.7,111.8,170.933,578.269,899.209,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:212,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",transpose,,,,1024,4096,0,1,,32,,145.238,159.999,10.2,115.5,115.912,642.151,903.301,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:225,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",neg,,,,8192,512,0,1,,32,,159.791,159.999,0.1,105.0,161.255,478.486,799.532,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:238,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",transpose,,,,8192,512,0,1,,32,,144.838,159.999,10.5,115.8,159.065,575.183,879.086,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:251,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",neg,,,,512,8192,0,1,,32,,157.819,159.999,1.4,106.3,168.813,576.502,903.134,16777216,False,,,,111.85,48.15,,,,160.0
transport_20260630_234832.log:264,transport_20260630_234832.log,43efa39,20260630_234832,False,"T2 transpose vs neg, aspect-ratio sweep (bytes ~ const)",transpose,,,,512,8192,0,1,,32,,145.017,159.999,10.3,115.7,167.374,592.026,904.417,16777216,False,,,,111.85,48.15,,,,160.0
transport_shape_20260710_154703.log:17,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS1 cat0 x size (square),cat0,,,,512,512,0,0,,32,,14.214,26.243,84.6,110.7,52.865,175.099,242.178,1572864,False,,,,10.49,3.01,,,,26.24
transport_shape_20260710_154703.log:31,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS1 cat0 x size (square),cat0,,,,1024,1024,0,0,,32,,66.853,105.251,57.4,94.1,106.616,397.446,570.915,6291456,False,,,,41.94,12.04,,,,105.25
transport_shape_20260710_154703.log:45,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS1 cat0 x size (square),cat0,,,,2048,2048,0,0,,32,,395.599,424.913,7.4,63.6,267.521,984.165,1647.285,25165824,False,,,,167.77,48.15,,,,424.91
transport_shape_20260710_154703.log:59,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS1 cat0 x size (square),cat0,,,,4096,4096,0,0,,32,,1703.793,1754.089,3.0,59.1,1052.121,6250.125,9006.039,100663296,False,,,,671.09,192.6,,,,1754.09
transport_shape_20260710_154703.log:73,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS1 cat0 x size (square),cat0,,,,8192,8192,0,0,,32,,8219.253,7774.6,-5.4,49.0,4942.322,40986.14,54147.715,402653184,False,,,,2684.35,770.41,,,,7774.6
transport_shape_20260710_154703.log:88,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS2 cat0 x aspect (fixed bytes),cat0,,,,512,8192,0,0,,32,,474.014,432.026,-8.9,53.1,257.471,916.122,1647.607,25165824,False,,,,167.77,48.15,,,,432.03
transport_shape_20260710_154703.log:102,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS2 cat0 x aspect (fixed bytes),cat0,,,,1024,4096,0,0,,32,,406.241,427.741,5.3,61.9,272.001,989.648,1667.89,25165824,False,,,,167.77,48.15,,,,427.74
transport_shape_20260710_154703.log:116,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS2 cat0 x aspect (fixed bytes),cat0,,,,2048,2048,0,0,,32,,394.932,424.913,7.6,63.7,259.762,960.317,1615.011,25165824,False,,,,167.77,48.15,,,,424.91
transport_shape_20260710_154703.log:130,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS2 cat0 x aspect (fixed bytes),cat0,,,,4096,1024,0,0,,32,,308.19,423.048,37.3,81.7,277.47,911.632,1497.292,25165824,False,,,,167.77,48.15,,,,423.05
transport_shape_20260710_154703.log:144,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS2 cat0 x aspect (fixed bytes),cat0,,,,8192,512,0,0,,32,,294.781,421.817,43.1,85.4,319.84,715.683,1330.304,25165824,False,,,,167.77,48.15,,,,421.82
transport_shape_20260710_154703.log:159,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS3 transpose_outer x size (square),transpose_outer,,,,1024,1024,0,0,,32,,316.097,319.997,1.2,106.2,212.785,1030.526,1559.408,33554432,False,,,,223.7,96.3,,,,320.0
transport_shape_20260710_154703.log:173,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS3 transpose_outer x size (square),transpose_outer,,,,2048,2048,0,0,,32,,1340.576,1279.99,-4.5,100.1,1057.433,6245.619,8643.628,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:187,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS3 transpose_outer x size (square),transpose_outer,,,,4096,4096,0,0,,32,,5974.096,5119.959,-14.3,89.9,4929.49,39067.314,49970.9,536870912,False,,,,3579.14,1540.82,,,,5119.96
transport_shape_20260710_154703.log:201,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS3 transpose_outer x size (square),transpose_outer,,,,8192,8192,0,0,,32,,25324.227,20479.836,-19.1,84.8,20254.445,180774.648,226353.32,2147483648,False,,,,14316.56,6163.28,,,,20479.84
transport_shape_20260710_154703.log:216,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS4 transpose_outer x aspect (fixed bytes),transpose_outer,,,,512,8192,0,0,,32,,1635.674,1279.99,-21.7,82.1,1057.503,6245.782,8938.959,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:230,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS4 transpose_outer x aspect (fixed bytes),transpose_outer,,,,1024,4096,0,0,,32,,1477.055,1279.99,-13.3,90.9,1054.866,6157.306,8689.227,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:244,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS4 transpose_outer x aspect (fixed bytes),transpose_outer,,,,2048,2048,0,0,,32,,1335.312,1279.99,-4.1,100.5,1061.687,6048.726,8445.725,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:258,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS4 transpose_outer x aspect (fixed bytes),transpose_outer,,,,4096,1024,0,0,,32,,1310.576,1279.99,-2.3,102.4,1031.855,6281.856,8624.287,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:272,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS4 transpose_outer x aspect (fixed bytes),transpose_outer,,,,8192,512,0,0,,32,,1325.945,1279.99,-3.5,101.2,1170.93,5264.703,7761.578,134217728,False,,,,894.78,385.2,,,,1279.99
transport_shape_20260710_154703.log:287,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,transpose,,,,512,8192,0,0,,32,,145.589,144.631,-0.7,115.2,196.012,559.701,901.302,16777216,False,,,,111.85,48.15,,,,144.63
transport_shape_20260710_154703.log:301,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,cat1,,,,512,8192,0,0,,32,,243.176,215.925,-11.2,103.5,252.41,905.072,1400.658,25165824,False,,,,167.77,48.15,,,,215.92
transport_shape_20260710_154703.log:315,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,transpose,,,,1024,4096,0,0,,32,,145.905,144.631,-0.9,115.0,159.69,473.617,779.212,16777216,False,,,,111.85,48.15,,,,144.63
transport_shape_20260710_154703.log:329,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,cat1,,,,1024,4096,0,0,,32,,225.49,215.923,-4.2,111.6,263.768,991.199,1480.457,25165824,False,,,,167.77,48.15,,,,215.92
transport_shape_20260710_154703.log:343,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,transpose,,,,2048,2048,0,0,,32,,144.372,144.631,0.2,116.2,163.615,576.662,884.649,16777216,False,,,,111.85,48.15,,,,144.63
transport_shape_20260710_154703.log:357,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,cat1,,,,2048,2048,0,0,,32,,232.343,215.923,-7.1,108.3,262.412,942.855,1437.61,25165824,False,,,,167.77,48.15,,,,215.92
transport_shape_20260710_154703.log:371,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,transpose,,,,4096,1024,0,0,,32,,142.017,144.631,1.8,118.1,163.316,619.352,924.685,16777216,False,,,,111.85,48.15,,,,144.63
transport_shape_20260710_154703.log:385,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,cat1,,,,4096,1024,0,0,,32,,226.846,215.923,-4.8,110.9,244.391,917.547,1388.784,25165824,False,,,,167.77,48.15,,,,215.92
transport_shape_20260710_154703.log:399,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,transpose,,,,8192,512,0,0,,32,,144.049,144.631,0.4,116.5,171.543,514.04,829.632,16777216,False,,,,111.85,48.15,,,,144.63
transport_shape_20260710_154703.log:413,transport_shape_20260710_154703.log,505fba2,20260710_154703,False,TS5 transpose + cat1 controls x aspect,cat1,,,,8192,512,0,0,,32,,237.091,215.923,-8.9,106.1,270.434,1009.115,1516.64,25165824,False,,,,167.77,48.15,,,,215.92
